Ticker,Năm,1. Doanh thu bán hàng và cung cấp dịch vụ,2. Các khoản giảm trừ doanh thu,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),4. Giá vốn hàng bán,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),6. Doanh thu hoạt động tài chính,7. Chi phí tài chính,- Trong đó: Chi phí lãi vay,"8. Phần lãi lỗ trong công ty liên doanh, liên kết",9. Chi phí bán hàng,10. Chi phí quản lý doanh nghiệp,11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},12. Thu nhập khác,13. Chi phí khác,14. Lợi nhuận khác(40=31-32),15. Tổng lợi nhuận kế toán trước thuế(50=30+40),16. Chi phí thuế TNDN hiện hành,17. Chi phí thuế TNDN hoãn lại,18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),19. Lợi nhuận sau thuế công ty mẹ,20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,21. Lãi cơ bản trên cổ phiếu(*),22. Lãi suy giảm trên cổ phiếu (*)
SJE,2016.0,968875469382.0,,968875469382.0,823615519481.0,145259949901.0,2735307198.0,42022599544.0,38270044416.0,,,82712018643.0,23260638912.0,26060412973.0,4107381367.0,21953031606.0,45213670518.0,9714007829.0,-2264623388.0,37764286077.0,32179784403.0,5584501674.0,2599.0,2599.0
SJE,2017.0,702425437114.0,,702425437114.0,525801059626.0,176624377488.0,6870647434.0,48608685133.0,41962305919.0,,,61253840420.0,73632499369.0,48970079608.0,22120483873.0,26849595735.0,100482095104.0,14303580826.0,1314041344.0,84864472934.0,74980731990.0,9883740944.0,6274.0,6274.0
SJE,2018.0,617844031055.0,,617844031055.0,470546144637.0,147297886418.0,2817791631.0,53019697223.0,49347017412.0,,,61396071061.0,35699909765.0,15626640899.0,1890730939.0,13735909960.0,49435819725.0,19825051995.0,-13978006592.0,43588774322.0,29691480552.0,13897293770.0,2333.0,2333.0
SJE,2019.0,677919656178.0,,677919656178.0,447716281333.0,230203374845.0,868653986.0,93622458833.0,90157643246.0,,,64512503633.0,72937066365.0,4394158111.0,1667318590.0,2726839521.0,75663905886.0,12087654308.0,-7854701836.0,71430953414.0,61593555411.0,9837398003.0,3775.0,3775.0
SJE,2020.0,690731200246.0,,690731200246.0,489483398082.0,201247802164.0,178619857.0,115633095561.0,112092000346.0,,,72293902484.0,13499423976.0,16937721002.0,2023454870.0,14914266132.0,28413690108.0,2507428571.0,3524400726.0,22381860811.0,12020421738.0,10361439073.0,618.0,
SJE,2021.0,710517163214.0,,710517163214.0,474686814254.0,235830348960.0,135898425.0,96704632113.0,94613486584.0,,,81714272647.0,57547342625.0,8474452741.0,2756398055.0,5718054686.0,63265397311.0,3216069450.0,3649540112.0,56399787749.0,42971960242.0,13427827507.0,1956.0,
SJF,2005.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2006.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2007.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2008.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2009.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2010.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2011.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2012.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2013.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2014.0,12770962200.0,,12770962200.0,12641669330.0,129292870.0,340526059.0,,,,,193514022.0,270840328.0,29361354.0,,29361354.0,300201682.0,54168066.0,,246033616.0,246033616.0,,331.0,
SJF,2015.0,,,,,,,,,,,,,,,,,,,,,,,
SJF,2016.0,1148239290045.0,,1148239290045.0,1074301252964.0,73938037081.0,9875072445.0,6818042165.0,6756054529.0,876032896.0,1976615799.0,6645150284.0,69249334174.0,588000080.0,2196335215.0,-1608335135.0,67640999039.0,1993642803.0,-58160363.0,65705516599.0,64423606752.0,1281909847.0,976.0,
SJF,2017.0,993353817807.0,75505500000.0,917848317807.0,889044310664.0,28804007143.0,48724781479.0,13799382419.0,13721345516.0,122313120.0,1420781516.0,5785475018.0,56645462789.0,1586128567.0,3025746349.0,-1439617782.0,55205845007.0,10727271736.0,255842476.0,44222730795.0,43074985111.0,1147745684.0,653.0,
SJF,2018.0,543894803599.0,,543894803599.0,485571591301.0,58323212298.0,22809396787.0,22480082544.0,22480082544.0,203875187.0,1309175859.0,6213326301.0,51333899568.0,557850908.0,2126123447.0,-1568272539.0,49765627029.0,1009745995.0,1062401976.0,47693479058.0,46922868815.0,770610243.0,592.0,
SJF,2019.0,665898705420.0,,665898705420.0,632161019228.0,33737686192.0,321415004.0,24206266002.0,21084081661.0,446079125.0,1747005141.0,6593311757.0,1958597421.0,6643925214.0,1319122364.0,5324802850.0,7283400271.0,61635087.0,2033752161.0,5188013023.0,5035480767.0,152532256.0,64.0,64.0
SJF,2020.0,370690891872.0,,370690891872.0,353072675064.0,17618216808.0,3679332898.0,37419276249.0,21584860156.0,959590308.0,2880839980.0,5463952196.0,-23506928411.0,2150957611.0,2372669537.0,-221711926.0,-23728640337.0,,4691662411.0,-28420302748.0,-27721142058.0,-699160690.0,-350.0,
SJF,2021.0,494342529743.0,,494342529743.0,488007993147.0,6334536596.0,24561722295.0,7010508220.0,17943041561.0,595672555.0,2065851952.0,4432948359.0,17982622915.0,412598988.0,5322825266.0,-4910226278.0,13072396637.0,10519950.0,-4717553360.0,17779430047.0,17934149275.0,-154719228.0,226.0,
SJS,2005.0,378088195032.0,104000000.0,377984195032.0,199218710922.0,178765484110.0,9133041707.0,,,,646360973.0,13099701753.0,174152463091.0,354151501.0,312378575.0,41772926.0,174194236017.0,,,174194236017.0,174194236017.0,,34839.0,
SJS,2006.0,336109171057.0,,336109171057.0,205482866583.0,130626304474.0,5635881144.0,,,,510459856.0,15916457669.0,119835268093.0,939066922.0,928887255.0,10179667.0,119845447760.0,,,119845447760.0,119845447760.0,,23969.0,
SJS,2007.0,708107059086.0,,708107059086.0,336332823943.0,371774235143.0,13438085006.0,,,,935027862.0,25679143925.0,358596186362.0,729850516.0,48000000.0,681850516.0,359278036878.0,,,359278036878.0,359278036878.0,,14395.0,
SJS,2008.0,314149242593.0,,314149242593.0,122108241119.0,192041001474.0,23756507443.0,2790480635.0,2790480635.0,,1246819511.0,29563258698.0,179835022672.0,37906955.0,328622972.0,-290716017.0,173253303269.0,63663254854.0,-9293585722.0,118883634137.0,118883634137.0,,2985.0,
SJS,2009.0,1114883636389.0,,1114883636389.0,405462170969.0,709421465420.0,215746472553.0,5350474998.0,5350474998.0,,737073517.0,37407123057.0,876820520768.0,1736254569.0,20421616678.0,-18685362109.0,866466935142.0,153919259443.0,7398120584.0,705149555115.0,705149555115.0,,8667.0,
SJS,2010.0,1016750112952.0,10221405.0,1016739891547.0,346034874050.0,670705017497.0,50633487207.0,1855555555.0,1855555555.0,,3409604159.0,49209301355.0,616463725359.0,79670901.0,303792006.0,-224121105.0,611397866403.0,151768532575.0,1829465138.0,457799868690.0,456983119745.0,,4587.0,
SJS,2011.0,139762866804.0,219755553.0,139543111251.0,107882771241.0,31660340010.0,5349431779.0,1593083333.0,1593083333.0,,4320566345.0,75286503561.0,-70175513559.0,27000000.0,117262542.0,-90262542.0,-84452238522.0,7604112063.0,-12591790092.0,-79464560493.0,-82465231232.0,,,
SJS,2012.0,52959075331.0,2277728691.0,50681346640.0,198102844180.0,-147421497540.0,7784853129.0,2026507677.0,2026507677.0,,3377481489.0,114859805210.0,-286602210378.0,398223327.0,708949109.0,-310725782.0,-303476745003.0,1786646506.0,-722172519.0,-304541218990.0,-302737587074.0,,-3057.0,
SJS,2013.0,632017485401.0,574672187.0,631442813214.0,374764684164.0,256678129050.0,2791723456.0,1557859456.0,1557859456.0,,3079725604.0,131983208029.0,82289730735.0,938383637.0,555471705.0,382911932.0,74700063635.0,1085228929.0,2517842105.0,71096992601.0,70127214288.0,,708.0,
SJS,2014.0,1226571930946.0,510167988.0,1226061762958.0,892866767001.0,333194995957.0,12170477828.0,12784123833.0,12784123833.0,,1121110538.0,148700227960.0,162611622941.0,55626360829.0,4743823688.0,50882537141.0,191634167595.0,53364913925.0,-214484255.0,138483737925.0,156395083139.0,,1579.0,
SJS,2015.0,,,,,,,,,,,,,,,,,,,,,,,
SJS,2016.0,514269421235.0,,514269421235.0,266827901655.0,247441519580.0,8769622283.0,-20827709586.0,,-3396348381.0,6273507759.0,36647030227.0,230721965082.0,5055612249.0,7304850062.0,-2249237813.0,228472727269.0,49742493530.0,-1747213357.0,180477447096.0,178993172174.0,1484274922.0,2.0,2.0
SJS,2017.0,45997833084.0,66163529843.0,-20165696759.0,-206130406755.0,185964709996.0,11371364286.0,-22817004350.0,,-3492998825.0,5846011156.0,40839555838.0,169974512813.0,12688983519.0,3977109593.0,8711873926.0,178686386739.0,36163494207.0,-204325798.0,142727218330.0,131255778317.0,11471440013.0,1325.0,1325.0
SJS,2018.0,467072592857.0,,467072592857.0,356548974801.0,110523618056.0,78366334556.0,615622712.0,632988475.0,-2197765859.0,3910465656.0,46235417641.0,135930680744.0,474649898.0,1520305967.0,-1045656069.0,134885024675.0,12280898346.0,9039167054.0,113564959275.0,109587348600.0,3977610675.0,962.0,962.0
SJS,2019.0,723252112252.0,27292727273.0,695959384979.0,507788533032.0,188170851947.0,2508906499.0,220095698.0,,-3621202186.0,7330272767.0,38542371804.0,140965815991.0,832144650.0,1922866701.0,-1090722051.0,139875093940.0,35041793372.0,-2396919460.0,107230220028.0,104848606569.0,2381613459.0,921.0,921.0
SJS,2020.0,1135901914250.0,,1135901914250.0,708418157032.0,427483757218.0,2283308353.0,8852080846.0,10302748101.0,-1572686690.0,21972473140.0,48512790355.0,348857034540.0,309044128.0,236888661880.0,-236579617752.0,112277416788.0,70944155850.0,-610851758.0,41944112696.0,30565120259.0,11378992437.0,268.0,268.0
SJS,2021.0,747035784394.0,,747035784394.0,515156011110.0,231879773284.0,3671314618.0,3361240697.0,17275232354.0,-30676923542.0,27612631460.0,54254056488.0,119646235715.0,5437301329.0,9204579191.0,-3767277862.0,115878957853.0,32294130024.0,-602360601.0,84187188430.0,64778233441.0,19408954989.0,569.0,569.0
SKG,2005.0,,,,,,,,,,,,,,,,,,,,,,,
SKG,2006.0,,,,,,,,,,,,,,,,,,,,,,,
SKG,2007.0,,,,,,,,,,,,,,,,,,,,,,,
SKG,2008.0,,,,,,,,,,,,,,,,,,,,,,,
SKG,2009.0,,,,,,,,,,,,,,,,,,,,,,,
SKG,2010.0,,,,,,,,,,,,,,,,,,,,,,,
SKG,2011.0,,,,,,,,,,,,,,,,,,,,,,,
SKG,2012.0,146593859532.0,3039673904.0,143554185628.0,71053994449.0,72500191179.0,1210168881.0,,,,7893666636.0,4526516349.0,60882613995.0,214363073.0,205070838.0,9292235.0,60891906230.0,2319826830.0,,58572079400.0,58572079400.0,,3869.0,
SKG,2013.0,164376907228.0,82809079.0,164294098149.0,95507820278.0,68786277871.0,3683477843.0,,,,4329676039.0,8416058529.0,59427517067.0,9734846.0,219328.0,9515518.0,59437032585.0,3760292132.0,,55676740453.0,55676740453.0,,3186.0,
SKG,2014.0,223934587630.0,176177314.0,223758410316.0,97589462182.0,126168948134.0,4625070353.0,,,,15543109679.0,6848913248.0,108207679898.0,1622215911.0,1381839061.0,240376850.0,108448056748.0,5211787481.0,,103236269267.0,103236269267.0,,5162.0,
SKG,2015.0,,,,,,,,,,,,,,,,,,,,,,,
SKG,2016.0,358427529517.0,2713818391.0,355713711126.0,113654409757.0,242059301369.0,12831510734.0,65790516.0,,,27401678238.0,7764181144.0,219659162205.0,621551232.0,7405969.0,614145263.0,220273307468.0,7360439904.0,,212912867564.0,212912867564.0,,6213.0,6213.0
SKG,2017.0,401528755081.0,,401528755081.0,169492320030.0,232036435051.0,20032924229.0,124963309.0,,,37059041655.0,10624298952.0,204261055364.0,743516697.0,21121966732.0,-20378450035.0,183882605329.0,11010442451.0,,172872162878.0,172872162878.0,,3603.0,3603.0
SKG,2018.0,442467788040.0,,442467788040.0,259876165593.0,182591622447.0,16497962326.0,173379396.0,,,44838778166.0,16587807899.0,137489619312.0,1032706793.0,77655981.0,955050812.0,138444670124.0,8269001256.0,,130175668868.0,130175668868.0,,2261.0,2261.0
SKG,2019.0,452143044739.0,,452143044739.0,300350159653.0,151792885086.0,11580344896.0,90147694.0,,,42375378958.0,15600904925.0,105306798405.0,7619093786.0,6303322211.0,1315771575.0,106622569980.0,5522153652.0,,101100416328.0,101100416328.0,,1596.0,1596.0
SKG,2020.0,304339465322.0,,304339465322.0,237977545996.0,66361919326.0,10885185621.0,34121633.0,,,38354600206.0,15015008614.0,23843374494.0,1314826060.0,267938566.0,1046887494.0,24890261988.0,2181677579.0,,22708584409.0,22708584409.0,,359.0,
SKG,2021.0,167159108888.0,,167159108888.0,179548185160.0,-12389076272.0,8112927956.0,1649612.0,,,25320826434.0,10122475601.0,-39721099963.0,1181807248.0,109878.0,1181697370.0,-38539402593.0,,,-38539402593.0,-38539402593.0,,-609.0,
SLS,2005.0,,,,,,,,,,,,,,,,,,,,,,,
SLS,2006.0,,,,,,,,,,,,,,,,,,,,,,,
SLS,2007.0,,,,,,,,,,,,,,,,,,,,,,,
SLS,2008.0,,,,,,,,,,,,,,,,,,,,,,,
SLS,2009.0,123988712473.0,,123988712473.0,105829506988.0,18159205485.0,3329357371.0,1236769667.0,1236769667.0,,5433338776.0,5722813489.0,9095640924.0,403227652.0,8749000.0,394478652.0,9490119576.0,1697422926.0,,7792696650.0,7792696650.0,,1559.0,
SLS,2010.0,192113154986.0,,192113154986.0,139559251350.0,52553903636.0,5177208007.0,2134803137.0,2134803137.0,,9135491809.0,12595857789.0,33864958908.0,277272727.0,293445149.0,-16172422.0,33848786486.0,8462196622.0,,25386589864.0,25386589864.0,,5077.0,
SLS,2011.0,365324399483.0,70300000.0,365254099483.0,300317661827.0,64936437656.0,2279465888.0,843988679.0,843988679.0,,7685427734.0,16523581951.0,42162905180.0,26873891.0,,26873890.0,42189779070.0,7477181142.0,,34712597928.0,34712597928.0,,6943.0,
SLS,2012.0,598669075342.0,5710738096.0,592958337246.0,475835746676.0,117122590570.0,11608753200.0,2125146622.0,2125146622.0,,19428649892.0,21472856651.0,85704690605.0,507918314.0,300133.0,507618181.0,86212308786.0,17156432566.0,,69055876220.0,69055876220.0,,10814.0,
SLS,2013.0,575084170840.0,,575084170840.0,484048015117.0,91036155723.0,8408177924.0,1334974021.0,1334974021.0,,13814855004.0,17831777534.0,66462727088.0,1416541500.0,37308725.0,1379232775.0,67841959863.0,16960489966.0,,50881469897.0,50881469897.0,,7483.0,
SLS,2014.0,411763808310.0,96925720.0,411666882590.0,375523764177.0,36143118413.0,5204248791.0,1695505316.0,1695505316.0,,4979347388.0,16482634564.0,17753979936.0,8513372916.0,2868241933.0,5645130983.0,23399110919.0,6238700582.0,,17160410337.0,17160410337.0,,2524.0,
SLS,2015.0,,,,,,,,,,,,,,,,,,,,,,,
SLS,2016.0,,,,,,,,,,,,,,,,,,,,,,,
SLS,2017.0,537568786821.0,257523810.0,537311263011.0,340729215758.0,196582047253.0,7518552865.0,15808469054.0,15808469054.0,,2601909208.0,21908676278.0,163781545578.0,3436525420.0,3568927066.0,-132401646.0,163649143932.0,575297421.0,,163073846511.0,163073846511.0,,21318.0,
SLS,2018.0,600729880701.0,3002500.0,600726878201.0,443203717672.0,157523160529.0,17221969434.0,36296401521.0,35690326404.0,,4227596559.0,19884731857.0,114336400026.0,4592398454.0,2994407259.0,1597991195.0,115934391221.0,,,115934391221.0,115934391221.0,,13531.0,
SLS,2019.0,879174765751.0,1534002390.0,877640763361.0,759055735408.0,118585027953.0,9996250664.0,48283824238.0,47652676751.0,,4633898616.0,14629005646.0,61034550117.0,2536087515.0,333631883.0,2202455632.0,63237005749.0,,,63237005749.0,63237005749.0,,6458.0,
SLS,2020.0,1053607364251.0,5264076190.0,1048343288061.0,878505773395.0,169837514666.0,16675401366.0,44995950899.0,44995950899.0,,4721250204.0,17863593370.0,118932121559.0,1534207175.0,1149444191.0,384762984.0,119316884543.0,,,119316884543.0,119316884543.0,,12185.0,
SLS,2021.0,801155649910.0,19047619.0,801136602291.0,600480759423.0,200655842868.0,14066997479.0,33416688378.0,31930355152.0,,3402836603.0,14033577781.0,163869737585.0,427103005.0,487745788.0,-60642783.0,163809094802.0,,,163809094802.0,163809094802.0,,16729.0,
SMA,2005.0,,,,,,,,,,,,,,,,,,,,,,,
SMA,2006.0,,,,,,,,,,,,,,,,,,,,,,,
SMA,2007.0,440323779375.0,,440323779375.0,409742535498.0,30581243877.0,1721005974.0,4854597257.0,4854597257.0,,,17273921350.0,9933895975.0,2625000.0,,2625000.0,9936520975.0,1391112937.0,,8545408038.0,8545408038.0,,,
SMA,2008.0,656229241932.0,9527051734.0,646702190198.0,601388307025.0,45313883173.0,2705094489.0,9455464422.0,9455464422.0,,,23110952163.0,13018087246.0,175694515.0,153901.0,175540614.0,13193627860.0,3694215801.0,-2119409727.0,11618821786.0,11618821786.0,,1442.0,
SMA,2009.0,588053115782.0,723725970.0,587329389812.0,540411065734.0,46918324078.0,1618567300.0,7340038252.0,7340038252.0,,,17066464080.0,20010135772.0,305367965.0,351982290.0,-46614325.0,19963521447.0,1888432765.0,,18075088682.0,18075088682.0,,2243.0,
SMA,2010.0,583151470498.0,183721972.0,582967748526.0,539637985045.0,43329763481.0,26419494039.0,18936190514.0,18936190514.0,,,20611466660.0,26453941281.0,498221536.0,490663971.0,7557565.0,26461498846.0,6619358047.0,,19842140799.0,19842140799.0,,2462.0,
SMA,2011.0,570778669957.0,1318028298.0,569460641659.0,527907251098.0,41553390561.0,27352717387.0,30079983204.0,30079983204.0,,,19663487317.0,16135931826.0,1484648311.0,1615746499.0,-131098188.0,16004833638.0,4004467203.0,,12000366435.0,12000366435.0,,1489.0,
SMA,2012.0,628763885579.0,1022157811.0,627741727768.0,548979732364.0,78761995404.0,3614971310.0,52063879554.0,52063879554.0,,,20367776306.0,9215293761.0,30007170.0,6897827.0,23109343.0,9238403104.0,2291325433.0,,6947077671.0,6947077671.0,,609.0,
SMA,2013.0,780685185578.0,682563610.0,780002621968.0,717772626927.0,62229995041.0,261841480.0,37462242881.0,37462242881.0,,,15472568329.0,9263958094.0,,118835798.0,-118835798.0,9145122296.0,2303489648.0,,6841632648.0,6841632648.0,,424.0,
SMA,2014.0,794501055325.0,,794501055325.0,745997711226.0,48503344099.0,374946662.0,31431891732.0,31431891732.0,,,11816160734.0,5041640679.0,1671167749.0,211392256.0,1459775493.0,6501416172.0,1468017944.0,,5033398228.0,5033398228.0,,312.0,
SMA,2015.0,,,,,,,,,,,,,,,,,,,,,,,
SMA,2016.0,396216807308.0,,396216807308.0,345455917835.0,50760889473.0,61147412.0,31281756687.0,30430621009.0,,,15880335531.0,3659944667.0,3595332385.0,1164663779.0,2430668606.0,6090613273.0,1258316611.0,,4832296662.0,4832296662.0,,300.0,300.0
SMA,2017.0,458263537190.0,,458263537190.0,362832556496.0,95430980694.0,50597465.0,23902478860.0,23837698080.0,,,17612531220.0,53966568079.0,30000000.0,4499870687.0,-4469870687.0,49496697392.0,10825713616.0,,38670983776.0,38670983776.0,,2358.0,2358.0
SMA,2018.0,414467870009.0,,414467870009.0,359344237498.0,55123632511.0,802580231.0,21421078449.0,20791333609.0,,,8729058354.0,25776075939.0,189000863.0,120557527.0,68443336.0,25844519275.0,5199303856.0,,20645215419.0,20645215419.0,,1117.0,1117.0
SMA,2019.0,126547418204.0,,126547418204.0,90643743517.0,35903674687.0,165462720.0,18441182106.0,18124554597.0,,,371090353.0,17256864948.0,1168200000.0,224678762.0,943521238.0,18200386186.0,3714353663.0,,14486032523.0,14486032523.0,,676.0,676.0
SMA,2020.0,73692513534.0,,73692513534.0,44026735554.0,29665777980.0,96789257.0,16465881811.0,16260372845.0,,259750182.0,1082143416.0,11954791828.0,258181818.0,50000490495.0,-49742308677.0,-37787516849.0,,,-37787516849.0,-37787516849.0,,-1987.0,-1857.0
SMA,2021.0,81727998486.0,,81727998486.0,43067367104.0,38660631382.0,3398579.0,14703422901.0,11654285745.0,,137145082.0,1964885638.0,21858576340.0,600.0,2100000.0,-2099400.0,21856476940.0,,,21856476940.0,21856476940.0,,1086.0,1086.0
SMB,2005.0,,,,,,,,,,,,,,,,,,,,,,,
SMB,2006.0,,,,,,,,,,,,,,,,,,,,,,,
SMB,2007.0,,,,,,,,,,,,,,,,,,,,,,,
SMB,2008.0,175121836750.0,74708937390.0,100412899360.0,99912092872.0,500806488.0,8555981833.0,4606455813.0,4606455813.0,,983428809.0,5474899972.0,-3684243660.0,1899234660.0,1378150850.0,521083810.0,-3163159850.0,3055420306.0,-1949544776.0,-4269035380.0,-4269035380.0,,,
SMB,2009.0,890443217243.0,377118239406.0,513324977837.0,425779817501.0,87545160336.0,14995973483.0,36863058165.0,36863058165.0,,6256001146.0,27634047491.0,28178877813.0,4206780067.0,1346862632.0,2859917435.0,31038795248.0,6395697084.0,-87625177.0,24730723341.0,24730723341.0,,829.0,
SMB,2010.0,,,,,,,,,,,,,,,,,,,,,,,
SMB,2011.0,942831916145.0,350668066288.0,592163849857.0,456256409811.0,135907440046.0,3521254063.0,88333081541.0,88333081541.0,,21332815627.0,33447425704.0,-10662793992.0,12562149763.0,7978377416.0,4583772347.0,-6079021645.0,,,-6079021645.0,-6079021645.0,,-204.0,
SMB,2012.0,1101621228067.0,402969282847.0,698651945220.0,535072266229.0,163579678991.0,4608631998.0,69554298099.0,69554298099.0,,26208408458.0,34870702417.0,37141121698.0,7635588812.0,4490793327.0,3144795485.0,40285917183.0,4410307729.0,,35875609454.0,35875609454.0,,1202.0,
SMB,2013.0,1204082999412.0,458606368039.0,745476631373.0,578221015883.0,167255615490.0,975639568.0,47029729841.0,47029729841.0,,41786743147.0,37265694716.0,41447265072.0,33007490656.0,21633750511.0,11373740145.0,52821005217.0,10488285560.0,,42332719657.0,42332719657.0,,1418.0,
SMB,2014.0,1220978231055.0,458899371622.0,762078859433.0,592965093375.0,169113766058.0,268893375.0,23975295773.0,23975295773.0,,23512603574.0,46923619260.0,74200051531.0,19369427264.0,9022433364.0,10346993900.0,84547045431.0,20119317193.0,-1275694915.0,65703423153.0,65703423153.0,,2201.0,
SMB,2015.0,,,,,,,,,,,,,,,,,,,,,,,
SMB,2016.0,821540375454.0,1133942729.0,820406432725.0,615023499472.0,205382933253.0,389018995.0,5622718220.0,5622596875.0,,35013926093.0,59507370295.0,105627937640.0,31583364274.0,6666321822.0,24917042452.0,130544980092.0,26434142425.0,433677545.0,103677160122.0,103677160122.0,,2485.0,2485.0
SMB,2017.0,1123981254450.0,1850970410.0,1122130284040.0,886394826114.0,235735457926.0,7538116778.0,3948082603.0,3948082603.0,,38626192284.0,65261889962.0,135437409855.0,34927319247.0,10357246233.0,24570073014.0,160007482869.0,32421483130.0,327029406.0,127258970333.0,127258970333.0,,4264.0,4264.0
SMB,2018.0,1539615918808.0,1905252048.0,1537710666760.0,1267051321318.0,270659345442.0,522496409.0,7790297163.0,7751672172.0,,43803083582.0,75263429735.0,144325031371.0,40729919154.0,9849352419.0,30880566735.0,175205598106.0,35384168451.0,-184112800.0,140005542455.0,140005542455.0,,4691.0,4691.0
SMB,2019.0,1505258492869.0,1063591285.0,1504194901584.0,1166915744901.0,337279156683.0,1150448175.0,4749668737.0,4739324496.0,,41053188557.0,71426729220.0,221200018344.0,52599894956.0,14705815688.0,37894079268.0,259094097612.0,52290409502.0,-239512557.0,207043200667.0,207043200667.0,,6461.0,
